STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
17,121,951900,2817,+38.599343,-089.030481
17,121,952000,4413,+38.637827,-088.946345
17,121,952100,3175,+38.621708,-088.951474
17,121,952200,3985,+38.561297,-088.857199
17,121,952300,3454,+38.518930,-089.052376
17,121,952400,3717,+38.522434,-089.112474
17,121,952500,2538,+38.511363,-089.135285
17,121,952600,2148,+38.526537,-089.132968
17,121,952700,3345,+38.539059,-089.128082
17,123,961100,2412,+41.056510,-089.168262
17,123,961200,2426,+41.114473,-089.360818
17,123,961300,2092,+41.037828,-089.489761
17,123,961400,2766,+41.010522,-089.397552
17,123,961500,2046,+40.993047,-089.150325
17,125,956300,2695,+40.406363,-089.794016
17,125,956400,1858,+40.334947,-089.974955
17,125,956500,2990,+40.298728,-090.058883
17,125,956600,1762,+40.176320,-090.095739
17,125,956700,1650,+40.237145,-089.750399
17,125,956800,2131,+40.202833,-089.695938
17,127,970100,4965,+37.221432,-088.772983
17,127,970200,3726,+37.162163,-088.730634
17,127,970300,3248,+37.161495,-088.615964
17,127,970400,2230,+37.150098,-088.721670
17,129,010100,6004,+39.996144,-089.734553
17,129,010200,3988,+40.004639,-089.846224
17,129,010300,2305,+39.985667,-089.886011
17,131,040100,4518,+41.291477,-090.565581
17,131,040200,3518,+41.181626,-090.922712
17,131,040300,3783,+41.199652,-090.750299
17,131,040400,3880,+41.169159,-090.551184
17,133,600102,4892,+38.429767,-090.205524
17,133,600103,3687,+38.444546,-090.198088
17,133,600104,4315,+38.463388,-090.209907
17,133,600401,7144,+38.344664,-090.136891
17,133,600402,4880,+38.344068,-090.221517
17,133,600501,6872,+38.298623,-090.152655
17,133,600502,3172,+38.230253,-090.083368
17,135,957300,3286,+39.298318,-089.273394
17,135,957400,2236,+39.237706,-089.384875
17,135,957500,2990,+39.370581,-089.608976
17,135,957600,3455,+39.170168,-089.604679
17,135,957700,2935,+39.183649,-089.649725
17,135,957800,3217,+39.171646,-089.651599
17,135,957900,4590,+39.157714,-089.486420
17,135,958000,5579,+39.105529,-089.438971
17,137,951400,2400,+39.812702,-090.467286
17,137,951500,2894,+39.774572,-090.232094
17,137,951600,3146,+39.733951,-090.217777
17,137,951700,2888,+39.740705,-090.234284
17,137,951800,3453,+39.732908,-090.242739
17,137,951900,4620,+39.735359,-090.261420
17,137,952000,3786,+39.721743,-090.215464
17,137,952100,3538,+39.709148,-090.233500
17,137,952200,2980,+39.617643,-090.225736
17,137,952300,3210,+39.607970,-090.001164
17,139,976900,4973,+39.634181,-088.526756
17,139,977000,2356,+39.716601,-088.685203
17,139,977100,3127,+39.608648,-088.700214
17,139,977200,4070,+39.597291,-088.608377
17,141,960700,4328,+42.136895,-089.311837
17,141,960800,3412,+42.124924,-089.570295
17,141,960900,4604,+42.039624,-089.419846
17,141,961001,3190,+42.080624,-089.042044
17,141,961002,3664,+42.098831,-089.130975
17,141,961100,3791,+41.930545,-089.042031
17,141,961200,7183,+41.936761,-089.093204
17,141,961301,2483,+41.944864,-089.292024
17,141,961302,2588,+42.114326,-089.213177
17,141,961400,3975,+42.013043,-089.332255
17,141,961500,4310,+41.965688,-089.544160
17,141,961600,3295,+41.911741,-089.067629
17,141,961700,4965,+42.122743,-089.266355
17,143,000200,1513,+40.672846,-089.637650
17,143,000300,1792,+40.672744,-089.628360
17,143,000600,2560,+40.682459,-089.631561
17,143,000900,2723,+40.690730,-089.602989
17,143,001200,1467,+40.695138,-089.588376
17,143,001300,1745,+40.703570,-089.577530
17,143,001500,1628,+40.715988,-089.563115
17,143,001600,3444,+40.707234,-089.587086
17,143,001800,3130,+40.701284,-089.607075
17,143,001900,1021,+40.693766,-089.618324
17,143,002000,2889,+40.699552,-089.615648
17,143,002100,4377,+40.713027,-089.605163
17,143,002200,4082,+40.721561,-089.607230
17,143,002300,4618,+40.732664,-089.601511
17,143,002400,4545,+40.724463,-089.584444
17,143,002500,3399,+40.715897,-089.585367
17,143,002600,1716,+40.731756,-089.567372
17,143,002701,3757,+40.719926,-089.634712
17,143,002702,3901,+40.731064,-089.633814
17,143,002800,3280,+40.742299,-089.625218
17,143,002900,3810,+40.748922,-089.599727
17,143,003000,4662,+40.754845,-089.626185
17,143,003101,5432,+40.760631,-089.659059
17,143,003103,2783,+40.770580,-089.625802
17,143,003104,3467,+40.769070,-089.641355
17,143,003200,4142,+40.772921,-089.610741
17,143,003300,3021,+40.770481,-089.590162
17,143,003402,4276,+40.830029,-089.598107
17,143,003403,3395,+40.798383,-089.606192
17,143,003404,8402,+40.818379,-089.624553
17,143,003601,2815,+40.885062,-089.510331
17,143,003602,5345,+40.918660,-089.496102
17,143,003700,3757,+40.899911,-089.563700
17,143,003800,3050,+40.929060,-089.784828
17,143,003900,9246,+40.832257,-089.722776
17,143,004000,4443,+40.753871,-089.918004
17,143,004101,7350,+40.766766,-089.694767
17,143,004102,3086,+40.727807,-089.648413
17,143,004200,3570,+40.750026,-089.572968
17,143,004300,2275,+40.737035,-089.579996
17,143,004400,4365,+40.697895,-089.630871
17,143,004500,4892,+40.699426,-089.681083
17,143,004600,5052,+40.642144,-089.664868
17,143,004801,4355,+40.660573,-089.696364
17,143,004802,4210,+40.666226,-089.659558
17,143,004901,3436,+40.582056,-089.775933
17,143,004902,4961,+40.665901,-089.784611
17,143,005000,1994,+40.686212,-089.614900
17,143,005100,2651,+40.671937,-089.625954
17,145,030100,2902,+38.160060,-089.364235
17,145,030200,7114,+38.084930,-089.363829
17,145,030300,2061,+38.008270,-089.519519
17,145,030400,2432,+38.017720,-089.248085
17,145,030500,2526,+38.011818,-089.210527
17,145,030600,3910,+38.012689,-089.230694
17,147,954500,4426,+40.137658,-088.539275
17,147,954600,6310,+40.027767,-088.573128
17,147,954700,3174,+39.874990,-088.546227
17,147,954800,2763,+39.913905,-088.710966
17,149,952400,2937,+39.731100,-090.771602
17,149,952500,2431,+39.702534,-091.098759
17,149,952600,2915,+39.536924,-090.935925
17,149,952700,4362,+39.607273,-090.808659
17,149,952800,2094,+39.523866,-090.717586
17,151,971200,1991,+37.472570,-088.567422
17,151,971300,1772,+37.320098,-088.542731
17,153,971000,2678,+37.203103,-089.072383
17,153,971100,2515,+37.193689,-089.192508
17,155,954500,2814,+41.263051,-089.226276
17,155,954600,2823,+41.198128,-089.309748
17,157,950500,2063,+38.153766,-089.631934
17,157,950600,4181,+38.125867,-089.704336
17,157,950700,2424,+38.172227,-089.771537
17,157,950800,4681,+38.204082,-089.992351
17,157,950900,3193,+38.091147,-089.985536
17,157,951000,2587,+37.977924,-089.774695
17,157,951100,3358,+38.010197,-089.647906
17,157,951201,1783,+37.926963,-089.810912
17,157,951202,3082,+37.919925,-089.841103
17,157,951300,2811,+37.909625,-089.817041
17,159,977900,3784,+38.757423,-088.142079
17,159,978000,2033,+38.730352,-088.092893
17,159,978100,4009,+38.740173,-088.074867
17,159,978200,2672,+38.725283,-088.075611
17,159,978300,3315,+38.668241,-088.048476
17,161,020101,2545,+41.569667,-090.297614
17,161,020102,3609,+41.611581,-090.303315
17,161,020103,934,+41.689090,-090.310346
17,161,020200,3624,+41.492481,-090.399894
17,161,020301,4358,+41.497036,-090.413273
17,161,020302,2426,+41.508098,-090.418648
17,161,020400,5967,+41.541019,-090.404911
17,161,020600,2267,+41.525104,-090.431514
17,161,020700,1615,+41.514585,-090.450542
17,161,020800,5110,+41.507622,-090.443559
17,161,020900,5715,+41.495312,-090.444659
17,161,021000,3812,+41.483821,-090.442693
17,161,021100,3862,+41.469118,-090.459656
17,161,021200,4634,+41.479981,-090.467612
17,161,021300,4772,+41.500742,-090.470794
17,161,021400,1175,+41.512531,-090.474928
17,161,021500,4358,+41.499566,-090.489205
17,161,021600,2687,+41.499725,-090.502694
17,161,021700,3676,+41.498334,-090.513234
17,161,021800,4837,+41.483376,-090.494442
17,161,021900,1594,+41.470790,-090.512682
17,161,022000,4077,+41.485350,-090.519274
17,161,022100,2553,+41.485917,-090.531880
17,161,022200,4006,+41.498194,-090.528006
17,161,022300,2081,+41.507526,-090.518062
17,161,022600,2014,+41.507229,-090.578917
17,161,022800,5335,+41.498888,-090.548448
17,161,022900,2815,+41.489941,-090.547302
17,161,023000,3998,+41.478061,-090.547399
17,161,023100,2745,+41.472734,-090.569140
17,161,023200,4931,+41.488002,-090.568319
17,161,023300,3254,+41.500169,-090.565092
17,161,023500,1943,+41.498004,-090.576920
17,161,023600,1609,+41.498252,-090.588339
17,161,023700,2322,+41.488336,-090.586663
17,161,024000,4186,+41.440401,-090.458936
17,161,024101,3590,+41.401797,-090.536696
17,161,024102,5383,+41.423799,-090.647432
17,161,024103,3777,+41.377656,-090.771097
17,161,024200,4045,+41.436127,-090.577694
17,161,024300,2566,+41.451169,-090.557831
17,161,024400,1896,+41.473121,-090.586396
17,161,024500,1969,+41.507300,-090.556162
17,163,500400,1046,+38.632952,-090.117442
17,163,500500,1464,+38.629778,-090.105790
17,163,500900,2485,+38.616553,-090.147951
17,163,501100,1216,+38.600758,-090.135840
17,163,501200,2626,+38.614411,-090.124334
17,163,501300,2568,+38.605364,-090.091110
17,163,501400,2167,+38.595943,-090.064068
17,163,501501,1580,+38.582222,-090.053113
17,163,501502,2613,+38.562329,-090.041753
17,163,501602,4980,+38.534053,-090.011601
17,163,501604,4323,+38.546128,-090.015682
17,163,501605,2535,+38.547511,-090.044405
17,163,501606,3605,+38.515249,-090.002927
17,163,501607,2332,+38.532586,-090.026901
17,163,501700,3185,+38.513372,-089.989445
17,163,501801,3045,+38.526373,-089.966331
17,163,501802,2481,+38.519443,-089.975641
17,163,501900,3269,+38.509689,-089.971948
17,163,502100,2246,+38.649310,-090.101225
17,163,502200,1171,+38.631798,-090.091472
17,163,502300,5205,+38.568174,-090.185587
17,163,502401,832,+38.625804,-090.099439
17,163,502404,3702,+38.625849,-090.053655
17,163,502500,1004,+38.586146,-090.118181
17,163,502602,4809,+38.559026,-090.168292
17,163,502603,2915,+38.557040,-090.141008
17,163,502700,975,+38.580266,-090.122836
17,163,502800,2155,+38.568937,-090.110138
17,163,502900,1634,+38.594716,-090.089250
17,163,503101,2525,+38.503357,-090.180132
17,163,503102,4653,+38.525175,-090.209504
17,163,503202,5461,+38.531802,-090.074168
17,163,503203,6756,+38.447566,-090.087529
17,163,503211,4146,+38.563010,-090.060096
17,163,503301,3588,+38.531767,-089.991925
17,163,503304,6759,+38.498186,-089.986622
17,163,503322,7555,+38.559167,-089.999302
17,163,503323,6399,+38.551929,-089.969277
17,163,503324,6109,+38.555181,-089.939290
17,163,503332,5109,+38.515904,-089.948485
17,163,503334,6153,+38.532427,-089.942750
17,163,503404,7971,+38.619281,-089.957318
17,163,503411,3419,+38.632206,-090.030182
17,163,503412,6082,+38.637782,-090.005684
17,163,503413,5683,+38.582846,-089.975328
17,163,503414,5969,+38.581729,-089.951295
17,163,503415,3079,+38.589868,-090.020139
17,163,503416,3767,+38.590725,-089.997429
17,163,503800,1280,+38.543438,-089.872225
17,163,503903,3853,+38.484398,-089.905028
17,163,503905,2996,+38.431645,-089.917315
17,163,503906,5295,+38.419493,-089.957632
17,163,503907,5444,+38.556323,-089.909491
17,163,503908,6429,+38.526660,-089.885183
17,163,504001,5184,+38.350679,-089.936677
17,163,504002,5511,+38.313599,-089.767949
17,163,504351,3529,+38.600358,-089.902138
17,163,504352,4203,+38.584085,-089.899713
17,163,504353,4362,+38.622723,-089.893817
17,163,504354,6321,+38.586484,-089.919741
17,163,504355,5300,+38.615654,-089.917705
17,163,504356,4519,+38.498929,-089.813650
17,163,504357,4408,+38.498060,-089.794037
17,163,504358,3883,+38.590222,-089.809724
17,163,504359,4137,+38.614965,-089.818095
17,163,504501,2329,+38.604834,-090.155572
17,163,504502,1301,+38.641502,-090.159631
17,163,504600,1765,+38.628084,-090.135481
17,165,955100,2143,+37.815222,-088.448425
17,165,955500,2199,+37.814953,-088.432936
17,165,955600,2489,+37.827032,-088.488007
17,165,955700,2663,+37.812545,-088.630777
17,165,955800,3022,+37.737590,-088.552434
17,165,955900,2344,+37.736305,-088.535720
17,165,956000,2730,+37.724231,-088.551610
17,165,956100,2622,+37.693674,-088.618225
17,165,956200,3556,+37.673516,-088.542856
17,167,000100,3517,+39.850542,-089.636007
17,167,000201,2296,+39.816334,-089.694932
17,167,000202,3330,+39.813301,-089.678723
17,167,000300,2405,+39.813188,-089.661334
17,167,000400,2640,+39.822874,-089.647432
17,167,000501,2130,+39.838540,-089.617491
17,167,000503,3667,+39.823812,-089.629899
17,167,000504,2802,+39.826496,-089.614528
17,167,000600,4791,+39.811344,-089.606872
17,167,000700,2077,+39.816103,-089.621611
17,167,000800,1889,+39.808595,-089.636147
17,167,000900,2183,+39.811310,-089.646535
17,167,001001,2151,+39.805690,-089.701724
17,167,001003,1377,+39.794613,-089.710204
17,167,001004,4729,+39.794939,-089.697203
17,167,001100,2358,+39.796703,-089.678204
17,167,001200,3377,+39.793377,-089.667964
17,167,001300,1724,+39.800900,-089.663711
17,167,001400,1183,+39.801474,-089.648347
17,167,001600,2930,+39.795425,-089.621359
17,167,001800,1982,+39.784373,-089.648874
17,167,001900,3066,+39.789467,-089.658368
17,167,002001,3711,+39.778160,-089.697663
17,167,002002,2450,+39.773678,-089.706152
17,167,002100,3582,+39.778517,-089.675767
17,167,002200,3212,+39.777668,-089.659830
17,167,002300,2184,+39.780275,-089.638454
17,167,002400,3310,+39.780618,-089.625776
17,167,002500,5104,+39.758415,-089.620708
17,167,002600,2514,+39.770865,-089.643838
17,167,002700,3044,+39.758515,-089.646357
17,167,002801,2974,+39.768646,-089.671404
17,167,002802,3174,+39.759613,-089.679288
17,167,002900,4921,+39.755010,-089.695327
17,167,003000,5798,+39.727615,-089.635722
17,167,003100,7518,+39.721825,-089.616988
17,167,003201,5125,+39.687221,-089.692645
17,167,003202,5052,+39.683420,-089.716117
17,167,003203,6535,+39.665177,-089.682536
17,167,003300,4845,+39.587013,-089.607145
17,167,003400,5930,+39.578853,-089.747186
17,167,003500,5175,+39.751730,-089.893878
17,167,003601,2720,+39.834490,-089.773955
17,167,003602,4703,+39.798823,-089.730502
17,167,003603,5693,+39.751133,-089.742563
17,167,003604,5750,+39.771591,-089.726238
17,167,003701,4575,+39.909952,-089.577963
17,167,003702,4234,+39.902203,-089.636714
17,167,003801,2559,+39.829953,-089.567195
17,167,003802,5864,+39.854697,-089.537492
17,167,003901,5325,+39.734559,-089.556542
17,167,003902,3953,+39.767030,-089.521739
17,167,004000,4212,+39.832765,-089.371571
17,167,004200,1993,+39.795475,-089.636005
17,169,970100,2087,+40.167138,-090.650969
17,169,970200,3068,+40.121472,-090.563824
17,169,970300,1747,+40.101001,-090.479429
17,171,970600,1685,+39.725290,-090.516258
17,171,970700,3264,+39.604994,-090.434026
17,173,959100,3444,+39.591992,-088.935318
17,173,959200,2775,+39.423039,-088.895049
17,173,959300,4935,+39.408270,-088.802696
17,173,959400,3333,+39.409566,-088.636959
17,173,959500,3463,+39.277762,-088.613032
17,173,959600,3040,+39.272511,-088.951921
17,175,951400,2981,+41.133993,-089.803285
17,175,951500,2419,+41.054519,-089.778068
17,177,000100,4500,+42.422896,-089.456366
17,177,000200,3132,+42.433543,-089.666818
17,177,000300,3841,+42.403594,-089.826870
17,177,000400,2733,+42.285392,-089.827445
17,177,000500,2929,+42.305946,-089.676631
17,177,000600,3091,+42.283566,-089.530537
17,177,000700,1474,+42.296327,-089.601432
17,177,000800,3134,+42.297818,-089.625181
17,177,000900,4844,+42.302526,-089.655709
17,177,001000,4354,+42.289293,-089.660738
17,177,001100,3224,+42.286508,-089.639267
17,177,001200,3622,+42.289145,-089.625751
17,177,001300,3752,+42.285978,-089.612373
17,179,020100,2458,+40.672365,-089.567558
17,179,020301,4544,+40.656129,-089.533462
17,179,020302,4929,+40.643787,-089.562650
17,179,020400,4979,+40.644492,-089.594245
17,179,020500,4267,+40.617412,-089.607672
17,179,020600,1984,+40.579860,-089.640693
17,179,020700,4281,+40.585579,-089.628240
17,179,020800,2909,+40.572304,-089.640687
17,179,020900,1934,+40.558206,-089.653390
17,179,021000,5251,+40.559705,-089.640309
17,179,021101,6352,+40.572866,-089.619023
17,179,021102,5730,+40.548557,-089.621058
17,179,021201,4919,+40.723562,-089.466420
17,179,021202,3139,+40.689320,-089.532682
17,179,021203,4866,+40.694457,-089.507099
17,179,021500,6940,+40.606950,-089.536954
17,179,021603,5752,+40.632982,-089.458245
17,179,021604,1921,+40.614878,-089.473326
17,179,021605,2642,+40.606150,-089.456938
17,179,021606,6158,+40.599743,-089.453956
17,179,021701,5916,+40.560315,-089.339644
17,179,021702,5547,+40.526739,-089.514027
17,179,021801,5040,+40.524617,-089.652139
17,179,021802,1939,+40.492808,-089.788112
17,179,021900,4351,+40.403360,-089.580224
17,179,022000,4090,+40.419303,-089.374588
17,179,022100,3352,+40.705398,-089.396208
17,179,022200,4449,+40.695709,-089.438530
17,179,022300,6033,+40.712370,-089.424270
17,179,022400,4671,+40.688115,-089.486502
17,181,950100,4158,+37.517824,-089.187673
17,181,950200,2374,+37.524941,-089.326852
17,181,950300,1911,+37.451756,-089.270652
17,181,950400,5224,+37.462071,-089.243042
17,181,950500,3577,+37.394587,-089.194874
17,183,000100,1534,+40.125338,-087.627509
17,183,000200,1367,+40.125088,-087.616519
17,183,000300,1955,+40.128976,-087.606942
17,183,000400,3077,+40.142261,-087.595622
17,183,000500,3693,+40.153985,-087.612865
17,183,000600,2216,+40.140668,-087.634170
17,183,000700,3572,+40.152403,-087.640460
17,183,000800,2241,+40.135334,-087.658409
17,183,000900,2149,+40.120711,-087.650645
17,183,001200,3036,+40.171219,-087.622900
17,183,001300,3593,+40.181480,-087.644231
17,183,010100,3068,+40.405140,-087.742239
17,183,010200,5007,+40.466139,-087.668257
17,183,010300,4459,+40.251437,-087.722271
17,183,010400,2282,+40.237564,-087.609670
17,183,010500,3432,+40.088170,-087.608875
17,183,010600,4139,+40.043597,-087.636451
17,183,010701,2894,+40.093014,-087.645430
17,183,010702,2963,+40.075483,-087.715752
17,183,010800,3209,+40.116641,-087.802538
17,183,010900,2836,+39.978719,-087.818710
17,183,011000,3767,+39.978697,-087.636236
17,183,011100,2428,+39.942615,-087.619817
17,183,011200,5271,+40.129685,-087.573713
17,185,957200,3649,+38.469169,-087.824247
17,185,957300,3051,+38.423797,-087.774706
17,185,957400,1986,+38.414730,-087.759803
17,185,957500,2675,+38.403004,-087.778350
17,187,870100,2087,+40.933851,-090.722943
17,187,870200,2573,+40.720450,-090.634002
17,187,870300,2561,+40.947342,-090.539938
17,187,870400,4804,+40.917131,-090.645670
17,187,870500,4810,+40.906392,-090.643461
17,189,950100,3082,+38.435767,-089.250186
17,189,950200,3684,+38.399828,-089.558201
17,189,950300,3077,+38.341252,-089.384146
17,189,950400,3918,+38.280222,-089.365409
17,191,954900,3266,+38.403766,-088.289131
17,191,955000,4335,+38.492954,-088.507179
17,191,955100,2714,+38.387980,-088.361413
17,191,955200,3032,+38.375041,-088.365729
17,191,955300,2832,+38.338530,-088.561884
17,193,958000,1999,+38.091982,-088.171965
17,193,958100,3294,+38.082332,-088.170327
17,193,958200,2651,+38.193621,-088.050351
17,193,958300,2846,+38.118919,-088.290972
17,193,958400,3087,+37.976401,-088.278300
17,195,000100,3527,+41.832982,-089.771165
17,195,000200,3008,+41.831706,-089.956587
17,195,000300,3249,+41.804954,-089.971832
17,195,000400,3031,+41.823329,-090.151723
17,195,000500,3645,+41.866822,-090.158695
17,195,000600,4012,+41.692008,-090.055683
17,195,000700,2736,+41.659420,-089.951318
17,195,000800,1946,+41.647954,-089.778468
17,195,000900,3623,+41.811926,-089.694578
17,195,001000,2939,+41.794885,-089.715385
17,195,001101,2639,+41.801805,-089.695643
17,195,001102,2108,+41.792288,-089.696488
17,195,001200,3842,+41.798877,-089.683509
17,195,001300,2417,+41.802989,-089.669825
17,195,001400,2243,+41.777315,-089.664366
17,195,001500,3218,+41.777529,-089.688373
17,195,001600,2538,+41.772822,-089.700086
17,195,001700,2892,+41.764405,-089.704081
17,195,001800,2078,+41.724177,-089.698256
17,197,880105,7471,+41.697917,-088.108465
17,197,880106,4494,+41.698902,-088.091763
17,197,880107,5101,+41.705231,-088.077940
17,197,880109,5283,+41.719572,-088.057440
17,197,880111,3683,+41.702294,-088.057503
17,197,880112,2031,+41.703008,-088.041638
17,197,880113,3725,+41.694050,-088.060405
17,197,880114,2896,+41.686932,-088.081878
17,197,880115,3276,+41.694145,-088.076727
17,197,880116,2913,+41.709926,-088.057481
17,197,880117,3649,+41.713254,-088.044893
17,197,880118,4676,+41.721645,-088.108522
17,197,880119,4445,+41.721609,-088.135074
17,197,880122,5914,+41.690664,-088.137047
17,197,880123,3709,+41.705937,-088.116250
17,197,880124,3940,+41.685097,-088.105385
17,197,880125,5463,+41.674151,-088.136212
17,197,880202,4716,+41.659683,-088.080319
17,197,880203,3813,+41.648213,-088.088353
17,197,880204,6150,+41.645202,-088.115255
17,197,880303,4117,+41.717156,-088.175924
17,197,880304,5018,+41.718482,-088.156707
17,197,880305,5410,+41.702037,-088.175909
17,197,880307,6448,+41.717710,-088.197266
17,197,880309,4959,+41.689717,-088.194782
17,197,880314,7478,+41.646215,-088.243170
17,197,880315,3846,+41.691120,-088.152772
17,197,880316,3824,+41.698467,-088.167999
17,197,880317,6383,+41.653618,-088.172549
17,197,880318,3718,+41.672304,-088.195507
17,197,880319,5010,+41.672425,-088.219837
17,197,880320,3481,+41.643589,-088.213536
17,197,880321,3941,+41.659432,-088.216915
17,197,880322,6727,+41.693732,-088.220987
17,197,880323,6782,+41.712326,-088.218201
17,197,880324,5198,+41.720190,-088.248288
17,197,880325,3273,+41.706430,-088.255075
17,197,880326,3281,+41.708968,-088.245864
17,197,880408,5050,+41.629865,-088.152958
17,197,880411,3328,+41.617978,-088.188203
17,197,880412,4189,+41.560410,-088.151632
17,197,880414,4281,+41.560603,-088.170386
17,197,880416,3158,+41.558497,-088.191579
17,197,880417,2553,+41.577526,-088.182187
17,197,880418,4933,+41.557283,-088.209499
17,197,880421,6407,+41.585870,-088.207353
17,197,880422,3788,+41.603084,-088.219095
17,197,880423,3763,+41.623626,-088.212738
17,197,880424,5131,+41.621235,-088.230294
17,197,880425,4649,+41.612967,-088.158295
17,197,880426,4181,+41.613419,-088.148111
17,197,880427,2733,+41.574801,-088.162487
17,197,880428,4879,+41.588406,-088.151663
17,197,880429,4953,+41.561632,-088.221037
17,197,880430,3723,+41.560555,-088.234226
17,197,880431,6262,+41.572068,-088.248024
17,197,880432,4275,+41.556019,-088.247462
17,197,880502,4998,+41.606714,-088.035888
17,197,880503,4350,+41.630704,-088.134624
17,197,880508,3775,+41.633931,-088.104122
17,197,880509,3908,+41.635884,-088.090078
17,197,880510,3187,+41.618577,-088.128893
17,197,880511,3997,+41.616342,-088.138659
17,197,880601,3069,+41.588998,-088.036950
17,197,880602,3389,+41.590407,-088.051731
17,197,880701,4405,+41.578081,-088.047554
17,197,880702,2712,+41.563252,-088.062038
17,197,880901,6156,+41.575039,-088.135304
17,197,880903,3068,+41.556182,-088.113031
17,197,880905,2705,+41.556005,-088.096739
17,197,881001,5411,+41.619747,-088.008853
17,197,881002,5056,+41.624187,-087.960148
17,197,881005,3589,+41.632609,-087.943152
17,197,881006,2473,+41.636410,-087.918619
17,197,881007,5843,+41.585386,-087.943007
17,197,881009,7972,+41.574419,-088.017320
17,197,881010,4056,+41.579349,-087.985994
17,197,881011,3401,+41.622975,-087.921217
17,197,881012,2953,+41.607409,-087.933302
17,197,881105,7543,+41.535733,-087.934456
17,197,881107,2857,+41.524063,-087.971277
17,197,881108,6746,+41.535790,-088.008305
17,197,881109,4398,+41.479843,-087.990793
17,197,881111,2971,+41.510391,-087.977781
17,197,881112,5581,+41.487206,-087.975376
17,197,881113,5493,+41.485595,-087.939989
17,197,881115,4311,+41.505310,-087.943682
17,197,881116,3809,+41.505494,-087.919676
17,197,881201,2460,+41.547678,-088.053943
17,197,881202,2095,+41.540400,-088.030359
17,197,881301,3040,+41.539718,-088.067156
17,197,881302,1307,+41.534881,-088.073133
17,197,881401,3413,+41.546037,-088.092928
17,197,881402,3295,+41.546805,-088.107011
17,197,881500,3558,+41.541744,-088.116130
17,197,881601,1979,+41.532776,-088.134678
17,197,881603,3301,+41.540329,-088.131913
17,197,881604,2617,+41.547783,-088.135846
17,197,881700,3170,+41.533572,-088.111657
17,197,881800,4057,+41.538226,-088.094693
17,197,881900,3770,+41.531339,-088.088495
17,197,882000,3152,+41.525270,-088.078517
17,197,882100,2377,+41.530837,-088.067098
17,197,882200,4824,+41.533343,-088.047784
17,197,882300,3891,+41.520432,-088.037888
17,197,882400,3811,+41.519886,-088.065407
17,197,882500,2090,+41.515869,-088.080118
17,197,882601,3301,+41.517411,-088.107696
17,197,882602,2809,+41.517729,-088.096478
17,197,882701,2499,+41.525330,-088.107729
17,197,882702,3095,+41.527205,-088.095963
17,197,882801,2722,+41.522309,-088.120716
17,197,882802,3018,+41.519437,-088.133345
17,197,882900,2387,+41.507823,-088.114372
17,197,883000,3428,+41.505205,-088.057552
17,197,883100,3961,+41.492916,-088.074166
17,197,883206,4211,+41.529342,-088.149812
17,197,883208,3165,+41.543402,-088.148546
17,197,883209,2901,+41.545411,-088.171359
17,197,883210,2735,+41.526665,-088.163068
17,197,883211,6584,+41.497587,-088.169424
17,197,883212,6239,+41.495939,-088.219837
17,197,883213,5872,+41.514270,-088.217456
17,197,883214,2375,+41.538949,-088.192755
17,197,883216,3249,+41.529104,-088.209536
17,197,883217,4103,+41.546971,-088.206371
17,197,883218,4279,+41.546117,-088.240741
17,197,883219,3766,+41.535838,-088.218729
17,197,883303,3907,+41.441837,-088.241814
17,197,883304,1721,+41.329622,-088.033910
17,197,883305,3045,+41.441501,-088.212892
17,197,883306,3567,+41.410644,-088.239306
17,197,883307,3898,+41.422249,-088.092960
17,197,883401,4018,+41.301743,-088.143751
17,197,883402,1940,+41.325232,-088.169737
17,197,883504,5594,+41.499376,-087.847077
17,197,883505,8769,+41.498635,-087.808108
17,197,883507,3878,+41.425795,-087.832822
17,197,883509,4521,+41.421635,-087.986473
17,197,883510,7057,+41.441097,-087.973981
17,197,883511,4854,+41.524386,-087.801048
17,197,883513,5641,+41.531097,-087.834012
17,197,883514,7214,+41.539359,-087.818372
17,197,883515,4183,+41.508031,-087.876998
17,197,883516,8095,+41.488578,-087.886060
17,197,883517,3266,+41.527942,-087.899118
17,197,883519,5601,+41.543725,-087.890116
17,197,883521,3304,+41.533105,-087.877667
17,197,883522,3275,+41.533046,-087.861866
17,197,883602,5508,+41.416972,-087.745057
17,197,883603,3012,+41.463016,-087.690606
17,197,883605,2891,+41.441532,-087.683514
17,197,883606,4138,+41.433337,-087.691655
17,197,883700,3255,+41.465815,-087.634566
17,197,883803,2500,+41.466419,-087.659277
17,197,883804,2859,+41.455962,-087.647257
17,197,883806,3281,+41.443353,-087.545777
17,197,883808,1414,+41.408774,-087.583676
17,197,883809,3630,+41.417568,-087.646237
17,197,883810,3795,+41.464493,-087.598589
17,197,883811,3025,+41.439044,-087.621941
17,197,883902,6495,+41.348663,-087.611116
17,197,883903,1793,+41.338304,-087.751063
17,197,883904,4365,+41.332211,-087.808808
17,197,884003,4400,+41.269819,-088.225955
17,197,884004,2464,+41.262424,-088.214973
17,197,884005,1367,+41.240783,-088.124161
17,197,884006,2124,+41.268744,-088.118919
17,197,884101,3744,+41.602257,-088.124100
17,197,884103,2642,+41.581617,-088.110576
17,197,980000,0,+41.362241,-088.073455
17,197,980100,2739,+41.578781,-088.096737
17,199,020100,3483,+37.807313,-089.118933
17,199,020201,5552,+37.758217,-089.074109
17,199,020202,3150,+37.761216,-089.117907
